gene.symbol	A.1	A.2	A.3	A.4	B.1	B.2	B.3	B.4	C.1	C.2	C.3	C.4	D.1	D.2	D.3	D.4
HPRT1	-0.350619386363636	-0.311875909999998	-0.265580550909092	-0.281143116363637	-0.176559674545455	-0.181279513636362	-0.03511581181818	-0.0518333027272746	-0.318028770909091	-0.318944752727269	-0.295866019999998	-0.355809568181819	-0.0891651490909062	-0.140461893636367	-0.039256463636363	-0.0724302018181824
LMNA	-2.58757469636364	-2.5891667	-2.46790956090909	-2.47214106636364	0.263143885454543	0.278922936363639	0.328363558181817	0.279437037272729	-2.11323960090909	-2.12347520272727	-2.09687616	-2.12114208818182	-1.06456733909091	-1.07083176363637	-1.13538295363637	-1.12085957181818
GULP1	6.14258678363636	5.86918788	6.70250308909091	6.28835686363636	15.8547632854545	15.5197108163636	14.8801022481818	15.3803869572727	7.37548039909091	7.01781844727273	7.23989352	7.34135895181818	11.6028496809091	10.6829905063636	12.2646371063636	11.0028201381818
HUNK	3.83676207363636	3.78655757	3.85257793909091	3.74442006363636	2.47194418545454	2.58818955636364	2.59999197818182	2.65820424727273	3.43112035909091	3.43375054727273	3.51209279	3.53079748181818	2.86815568090909	2.77442703636363	2.94150483636363	2.78745793818182
POLR2A	0.0087618936363647	-0.0249615599999977	0.0606653290909058	0.0115016936363617	0.155552065454543	0.103688316363638	0.129599968181818	0.161303197272726	0.190832819090907	0.253183047272728	0.210942320000001	0.23962792181818	0.0322196009090909	0.0507548863636345	0.0595276263636357	0.0866243681818197
LOXL1	1.27250685363637	1.17987397	1.21028212909091	1.21898231363636	7.42341808545454	7.59347297636364	7.68397469818182	7.60803679727273	1.73883961909091	1.70712340727273	1.7823462	1.74972123181818	3.32533309090909	3.23647926636363	3.34977262636363	3.27250204818182
GPR64	7.35078780363636	7.55388719	7.52199477909091	7.24772717363636	10.6655709354545	10.2970794563636	9.93292640818182	9.86673757727273	7.64440111909091	7.93422086727273	7.69544611	7.86196391181818	8.75564004090909	8.39594227636363	8.60705844636363	8.48705728818182
IRS1	2.17057091363636	2.11653788	2.10837455909091	1.86995650363636	2.77722121545454	2.71178784636364	2.75634784818182	2.73135380727273	2.17082034909091	2.14589800727273	2.25206579	2.22327657181818	2.37049332090909	2.36954006636363	2.26713732636363	2.35278240818182
MAP3K5	3.51636986363636	3.49749394	3.55142887909091	3.48982457363636	1.27456434545454	1.24090960636364	1.31387742818182	1.24294033727273	2.69700028909091	2.59768536727273	2.69661979	2.71741261181818	1.46837103090909	1.43488422636364	1.58216052636364	1.46304265818182
LRRC17	4.14320741363636	4.0986368	4.01784751909091	4.11525375363636	7.43829907545454	7.44202206636364	7.23905606818182	7.17274396727273	4.42853066909091	4.56576379727273	4.56553971	4.61003450181818	5.53026048090909	5.48656631636364	5.38445327636364	5.51301006818182
MLLT4	1.46792190363637	1.46544178	1.52261109909091	1.48650875363636	1.51199877545454	1.51286778636364	1.47405728818182	1.51387273727273	1.64279769909091	1.67432532727273	1.69438139	1.64678049181818	1.56544633090909	1.55070713636363	1.56950418636363	1.55466235818182
IQGAP2	2.72761244363636	2.71940437	2.71657347909091	2.69619829363636	7.78752490545454	7.70123680636364	7.63787157818182	7.67859561727273	3.10862090909091	3.21284152727273	3.24911581	3.23385036181818	4.46782964090909	4.50226174636364	4.46259370636363	4.45530682818182
ITGB1BP2	5.06942979363637	4.90319416	5.01509941909091	5.16871264363636	7.36023123545454	7.33584131636364	7.42196952818182	7.38040103727273	5.26036213909091	5.34072206727273	5.42351316	5.40860268181818	5.77930540090909	6.15950754636363	6.07819653636363	6.10790859818182
INPP5A	3.48612456363637	3.48348199	3.51870832909091	3.58360641363636	1.16030977545454	1.00381453636364	0.979153948181818	1.11054291727273	2.58292766909091	2.55145140727273	2.55617074	2.51876550181818	1.56094829090909	1.45568709636364	1.46746713636363	1.57002378818182
CD180	6.20285955363637	5.9972533	6.20363855909091	6.22996917363636	6.53348542545454	6.72366436636364	6.52273206818182	6.61726030727273	6.38809655909091	6.47263506727273	6.40345697	6.46133225181818	6.46263781090909	6.57288005636363	6.32058379636364	6.47556083818182
KLF10	0.269463533636365	0.264547750000002	0.333885499090908	0.295083843636363	2.70856398545454	2.71685067636364	2.74117036818182	2.79344388727273	0.558193649090907	0.605146157272728	0.65183021	0.576512021818179	1.41736095090909	1.41153227636363	1.45338666636363	1.40391248818182
KIF20A	-0.391878696363634	-0.527892869999999	-0.471727140909092	-0.543934566363639	10.8485749754545	10.2897300063636	11.3128083881818	10.6443403072727	-0.0238247209090936	-0.074032142727269	-0.0436906300000004	-0.00458007818182082	1.40808228090909	1.47904746636364	1.44045691636364	1.46500377818182
INADL	4.07941932363637	3.90627878	4.02455814909091	3.97685582363636	3.60110724545454	3.57549589636364	3.62770031818182	3.65831828727273	3.91024687909091	3.90390182727273	3.98010945	3.96701928181818	3.89312348090909	3.94152528636364	3.85420169636363	3.95854696818182
GZMA	10.5937352036364	10.57221599	10.6192052590909	10.5736859136364	10.0869187654545	10.1638358263636	10.5031332081818	10.7311373972727	10.5204763790909	10.5111682372727	10.5980794	10.5434664018182	10.4072526009091	10.3662357063636	10.9664565963636	10.3035328081818
MASP2	9.48879899363636	9.15116635	9.2478203890909	8.83573064363636	16.1396388254545	16.1231129163636	16.1744642681818	13.9785657772727	9.85488367909091	9.15473169727273	9.47268722	9.58643584181818	11.0410733809091	10.6738580963636	10.2684916563636	10.5702397281818
KIF3A	3.07252178363636	3.13632996	3.21291688909091	3.09907692363636	0.288440565454543	0.286926836363637	0.34684998818182	0.328610707272727	1.97292214909091	2.00037496727273	2.06233731	2.08279713181818	0.583689270909094	0.524717896363637	0.510511636363635	0.505683108181817
GUCA2B	16.1383479436364	16.13644164	16.1840807190909	16.1549904636364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	16.3742008090909	16.3729729572727	16.10619946	16.3898279018182	16.3042081309091	16.2928856263636	16.3086345963636	16.3003630481818
MYLPF	9.34721511363636	9.60055036	9.01098964909091	9.11792688363636	10.3605110854545	9.97628804636363	9.49114298818182	10.3861151072727	9.78419936909091	9.41835169727273	8.99063869	9.69932517181818	10.8357908409091	10.4107094063636	11.0819294663636	9.74009123818182
IL1F6	12.2300378936364	12.86662616	12.1754417590909	11.6861630336364	16.1396388254545	16.1231129163636	16.1744642681818	15.0349737072727	14.0659036790909	12.2544104072727	12.715994	12.5047359018182	12.7948741809091	12.7864065563636	12.3559296463636	14.7075820481818
MELK	1.01969840363637	0.933894810000002	0.973723549090906	1.03260182363636	10.4281397654545	10.5513453663636	12.7593725181818	10.9397445472727	1.50463275909091	1.46408580727273	1.49648349	1.50793155181818	3.00621696090909	2.96812994636364	2.87456288636363	3.01071620818182
KIAA0196	3.21427594363637	3.18049038	3.29955361909091	3.19321328363636	3.65093579545454	3.63604457636364	3.56170564818182	3.63057260727273	3.33059808909091	3.38144529727273	3.4540835	3.44241382181818	3.60826050090909	3.59569261636364	3.55896628636363	3.49222164818182
VASH1	4.71458965363637	4.76441737	4.86683341909091	4.68272107363636	2.71635291545454	2.74042908636364	2.67807510818182	2.60007399727273	4.32631997909091	4.26375261727273	4.16316193	4.27213761181818	3.42287240090909	3.26715075636363	3.28070302636364	3.15245468818182
LEPROTL1	0.887923293636366	0.914212760000002	1.02617922909091	0.950328813636364	1.09562644545454	1.06954683636364	1.18241930818182	1.09397076727273	1.10529262909091	1.09058924727273	1.11847062	1.08711568181818	1.08513522090909	1.08421309636363	0.943991886363637	0.97553072818182
IL17RB	4.27358249363636	4.31701468	4.31278140909091	4.29384518363636	4.09721045545454	4.07794867636364	4.08129540818182	4.10916273727273	4.33359919909091	4.37444982727273	4.43362404	4.48716616181818	4.31762363090909	4.30576074636364	4.28890941636364	4.36910773818182
KRT24	16.1383479436364	13.48318552	16.1840807190909	16.1549904636364	9.52135312545454	10.0352703263636	8.84284308818182	9.53152075727273	12.8625309390909	11.0393637572727	12.02461978	11.5824558518182	10.1739299309091	9.88875948636363	9.51644631636364	11.0404813381818
IL1F9	10.1576646636364	10.98604513	9.89202088909091	10.5842491636364	12.2222581454545	14.0675940763636	16.1744642681818	11.7304355072727	9.80112301909091	10.3802416472727	10.3568537	9.57156970181818	10.3156975009091	10.7809663963636	10.5991479963636	10.9077241581818
LXN	3.87980296363637	3.8224001	3.89228549909091	3.83968227363636	6.19930685545454	6.18784493636364	6.32676380818182	6.25696306727273	4.17944714909091	4.12688238727273	4.18995538	4.27469806181818	4.80880641090909	4.84993186636363	4.76458677636364	4.86646783818182
MEPE	12.7113326936364	16.13644164	14.3518245090909	12.4732880536364	5.31633827545454	5.29643495636364	5.36558745818182	5.35975226727273	7.59147762909091	7.66864023727273	7.53399434	7.57899443181818	5.83143756090909	5.84887124636364	5.66014388636363	5.69014533818182
LZTFL1	1.73496936363637	1.61146194	1.71231138909091	1.72494009363636	1.40433896545454	1.34708941636364	1.39967824818182	1.45145194727273	1.84270833909091	1.74167634727273	1.81148995	1.77882641181818	1.53617414090909	1.50045456636364	1.50484237636364	1.58761454818182
ITM2B	0.651254513636363	0.74440942	0.750995179090907	0.670663193636361	-0.749666494545455	-0.76951534363636	-0.741497941818182	-0.747490652727272	0.363554189090909	0.40432554727273	0.41534605	0.410300391818179	-0.726459709090907	-0.778415613636366	-0.759810063636365	-0.815962831818183
TINAGL1	3.90590432363636	3.85212756	3.83579528909091	3.69584316363636	3.35855436545454	3.39511836636364	3.40574434818182	3.38491989727273	3.80729650909091	3.81140761727273	3.70806305	3.68003633181818	3.64928209090909	3.71265166636363	3.55410062636363	3.58536120818182
LHX5	8.64009050363636	9.05040352	8.89823797909091	9.25130092363636	6.44863342545454	6.39597005636364	6.43155807818182	6.30916423727273	7.90574493909091	7.98322948727273	8.11200795	7.91763611181818	6.57615102090909	6.49406706636363	6.64492568636364	6.68388721818182
MFSD1	1.60799139363636	1.65241376	1.65639307909091	1.65832954363636	2.73782708545454	2.72572762636364	2.80264325818182	2.84448403727273	1.94368554909091	1.93224940727273	1.87167771	1.88527249181818	2.38253275090909	2.39174013636363	2.35927086636363	2.37691289818182
HTR5A	9.21397216363637	9.6926922	9.35549861909091	9.27272461363636	2.58194486545454	2.60349952636364	2.59901854818182	2.64152084727273	5.00090607909091	5.03674959727273	5.14769245	5.01373741181818	3.13253072090909	3.15486131636364	3.12481637636364	3.02310740818182
MAPKAP1	2.04943515363637	2.06405577	2.09707092909091	2.07219753363636	2.54694959545454	2.57466157636364	2.57920015818182	2.62205523727273	2.18023922909091	2.22073043727273	2.17412863	2.29831659181818	2.39673796090909	2.42366603636363	2.44582063636364	2.32171413818182
KLHL18	2.84272297363637	2.90022111	2.94448598909091	2.84877152363636	3.00967684545454	2.93838324636364	2.86608464818182	2.93448227727273	3.03537436909091	3.03807454727273	2.95066281	3.01471234181818	2.68983886090909	2.68471584636363	2.65873943636364	2.62987674818182
IQCG	4.41645862363637	4.3111015	4.27132090909091	4.31820038363636	3.68644126545454	3.68134362636364	3.83163057818182	3.72618401727273	4.29522315909091	4.19601045727273	4.18430221	4.20012013181818	3.86338192090909	3.97791753636363	3.95122152636364	3.93193763818182
HEY2	4.87972116363636	4.90552618	5.04361855909091	5.10291787363636	3.44495177545454	3.62974894636364	3.60589954818182	3.59480227727273	4.64145119909091	4.61070891727273	4.64462449	4.64088006181818	3.76033727090909	3.77292338636363	3.78143711636363	3.76554524818182
LHX6	8.44479241363637	8.27002975	8.21496195909091	8.25672473363636	3.29904495545454	3.19759476636364	3.31108543818182	3.23803835727273	5.51767672909091	5.46170482727273	5.51006045	5.45627999181818	3.91045068090909	4.03083190636363	4.01289971636363	4.01966274818182
IARS	1.23080845363636	1.24893848	1.28067525909091	1.21128244363636	2.91843952545454	2.87017368636364	2.93894449818182	2.95972323727273	1.54815315909091	1.53132936727273	1.59938235	1.55686410181818	2.28085960090909	2.30349312636363	2.16698777636364	2.17154298818182
HOXB8	6.39812586363637	6.37586782	6.01750517909091	6.54783560363636	11.1833181354545	10.9266963763636	13.4276521981818	11.1642120272727	6.66069658909091	6.67027269727273	6.80890526	7.11116092181818	8.14571797090909	8.84041098636364	7.94494369636363	8.16199843818182
LOC81691	4.02586254363636	4.10589448	3.95749735909091	3.99170437363636	6.17679353545454	6.16185975636364	6.01806838818182	6.22148892727273	4.41636144909091	4.43499482727273	4.33443194	4.47055577181818	5.04668082090909	4.99220387636364	5.06903067636364	4.91322865818182
MEGF11	10.5702621336364	10.60285854	10.8100116590909	10.2153318636364	4.95048500545454	4.88083760636364	5.08730070818182	5.05922993727273	7.01855012909091	7.22129441727273	7.02005252	6.90671561181818	5.03054777090909	4.97915610636364	5.03042432636364	5.02479400818182
TAAR2	8.22496244363637	8.18306761	8.63739342909091	8.37935430363637	13.8760242154545	14.6453053963636	13.7204382781818	16.1682008672727	8.62816698909091	8.89157638727273	9.0366883	8.86017879181818	10.3977402509091	10.2889083863636	10.1373691563636	9.72420303818182
HYDIN	6.63952992363636	6.75150116	6.77886316909091	6.76484554363636	2.41778705545454	2.42185168636364	2.44433427818182	2.53333442727273	4.49455128909091	4.45495923727273	4.58642942	4.50219067181818	2.69321390090909	2.65403816636363	2.70267194636364	2.69735475818182
LRRC7	7.28255614363637	7.27054854	7.28252289909091	7.19887723363636	1.47774282545454	1.45057108636364	1.56452668818182	1.59247761727273	3.71682591909091	3.77564996727273	3.84385931	3.77425176181818	1.97951764090909	2.19452319636363	2.22271576636363	2.04646143818182
MIA2	5.39753069363637	5.51142169	5.22556344909091	5.31775137363636	10.8563360254545	12.1179201163636	11.0119617381818	11.1939979272727	5.86946912909091	5.74683029727273	5.7206192	5.67326065181818	6.91613520090909	7.08873067636364	6.74355291636364	6.48558548818182
MAB21L1	5.16788893363637	5.17430346	5.20067491909091	5.16977636363636	0.629247275454542	0.596664926363637	0.637750188181819	0.591618507272727	2.63351188909091	2.58983540727273	2.62438463	2.70567317181818	1.35782329090909	1.31999429636364	1.42361072636363	1.35979349818182
KCTD5	1.81344689363636	1.7918365	1.81371709909091	1.87235193363636	3.10262514545454	3.17590650636364	3.20428232818182	3.19506556727273	2.14156338909091	2.25044027727273	2.11544058	2.19038144181818	2.57334558090909	2.59123339636363	2.66264010636364	2.61169268818182
HYDIN	7.31681395363637	7.20234058	7.27398212909091	7.48790570363636	4.42008366545454	4.37632471636364	4.42272055818182	4.47863882727273	6.12930790909091	6.15200228727273	6.20204739	6.22476189181818	4.83934915090909	4.75828202636363	4.79771079636363	4.79784998818182
HOXA5	5.21543675363636	5.27089226	5.27633773909091	5.24263315363636	10.6350199154545	10.3512720063636	10.2736216781818	10.6774778672727	5.69511288909091	5.67811435727273	5.74487446	5.72955525181818	6.84304170090909	7.00543498636364	7.06878579636363	6.92162377818182
HTRA4	10.0178826036364	11.09297802	16.1840807190909	16.1549904636364	11.3153660954545	16.1231129163636	11.5348062681818	11.5689276272727	10.1232998890909	12.7158419172727	10.97489211	10.6402868218182	12.2912148009091	10.9860722263636	16.3086345963636	10.0158129881818
HOXA7	7.52300911363637	7.44997588	7.45367047909091	7.31667210363636	11.9701207254545	12.2984255763636	12.0104799081818	13.2153620272727	7.83801197909091	8.01568108727273	7.96305991	7.88876026181818	8.98496260090909	8.89341619636363	9.14543425636363	8.97093854818182
KIF4A	1.50875140363636	1.49723186	1.49544133909091	1.43771693363636	8.18902365545454	8.34196624636364	8.31321738818182	8.46830500727273	1.83530189909091	1.78513429727273	1.84030224	1.82014037181818	3.29306850090909	3.28299366636363	3.14925232636364	3.25070373818182
KCNE4	2.71186966363636	2.71792984	2.70992387909091	2.71731099363636	4.15973683545455	4.14012305636364	4.23496780818182	4.22589899727273	2.92434302909091	2.93507453727273	2.94524191	2.98919098181818	3.41970368090909	3.42348281636363	3.51604352636364	3.43880192818182
LDHA	-4.78999893636363	-4.77565513	-4.74120145090909	-4.74474545636364	-1.72639832454546	-1.78668392363636	-1.72921087181818	-1.71287658272727	-4.48228965090909	-4.45631035272727	-4.50183515	-4.43670363818182	-3.38831634909091	-3.37297457363637	-3.45846923363636	-3.43673598181818
LYPLA2	0.665331943636364	0.62793448	0.703550719090906	0.643492323636362	2.17141173545454	2.20238454636364	2.19507009818182	2.20013425727273	1.25388054909091	1.17494623727273	1.21529749	1.24680331181818	1.42608165090909	1.46692112636363	1.45670021636364	1.39809720818182
HPRT1	-0.477032326363634	-0.495218380000001	-0.376511470909094	-0.390261916363638	-0.174643194545457	-0.295089173636363	-0.171466701818183	-0.144249002727271	-0.344054960909091	-0.352312832727272	-0.31453016	-0.27155963818182	0.163490220909093	0.175465616363635	0.168352636363636	0.0969754281818176
SPDEF	4.23110971363636	4.277348	4.25026801909091	4.30272627363636	6.81719336545454	6.85641337636364	6.66824457818182	6.74903827727273	4.55600719909091	4.52203352727273	4.54091165	4.65774981181818	5.46991688090909	5.45240273636363	5.55647525636364	5.47030394818182
POLR2A	0.0634276636363644	0.0823617300000024	0.0704409490909086	0.0903704336363624	0.127401005454544	0.081155626363639	0.0424737881818196	0.0642876072727283	0.371566869090909	0.280811697272728	0.29110713	0.33902416181818	-0.0801800590909068	-0.102369313636366	-0.172962703636365	-0.163053701818182
SEMA3A	2.57509233363637	2.59172622	2.67892482909091	2.59694102363636	4.27950366545454	4.31718895636364	4.37827015818182	4.37192019727273	2.96674719909091	2.92258127727273	2.96687337	2.98679495181818	3.23285952090909	3.31130234636364	3.25348561636364	3.21012865818182
WIF1	11.2049035636364	9.65473544	10.3662757890909	11.0353316136364	2.53959619545454	2.51242190636364	2.64040538818182	2.64816283727273	5.09557278909091	4.94852209727273	5.18760881	5.33268805181818	3.16099077090909	3.02973494636364	3.13333855636364	3.15462707818182
TRAF2	1.14520110363636	1.11174969	1.09125807909091	1.06015246363636	2.38131453545454	2.38925676636364	2.47608329818182	2.39985204727273	1.51055630909091	1.50398008727273	1.54315361	1.42114523181818	1.82673335090909	1.79274757636363	1.90840478636364	1.85810430818182
SLC16A2	5.12570747363636	5.23896765	5.21226163909091	5.13547522363636	4.35740641545454	4.22500834636364	4.30977908818182	4.23208376727273	5.17998179909091	5.06279930727273	5.22521334	5.14410409181818	4.62410228090909	4.52763612636364	4.62546410636364	4.60457088818182
TRAF1	3.98936770363636	3.97299888	3.98203293909091	3.85081685363636	5.82468099545454	5.72459666636364	5.84821808818182	5.70355652727273	4.41544969909091	4.50127286727273	4.51615161	4.43367516181818	5.08735866090909	5.03176529636363	4.98443462636364	4.99579047818182
SLC17A2	7.73780459363637	7.53239513	7.41452839909091	7.52540539363636	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	8.16976069909091	8.05778926727273	8.12888195	7.99426756181818	9.60786261090909	9.28534469636364	9.59065139636364	9.43962198818182
TSPAN31	2.44182175363636	2.38037981	2.45867025909091	2.47561523363636	2.30634454545454	2.27600858636364	2.26762516818182	2.27359143727273	2.57505149909091	2.63858009727273	2.61711989	2.61297350181818	2.45158786090909	2.49311902636363	2.43762156636364	2.49999950818182
SIX1	4.66592197363637	4.60798485	4.66901677909091	4.62446884363636	8.69229049545455	8.34051080636364	8.86960688818182	8.58816609727273	5.17515093909091	5.14088136727273	5.13137741	5.11100170181818	6.19101908090909	6.15473649636364	6.34288493636364	6.28098660818182
TGOLN2	0.568835733636366	0.56197822	0.618702959090907	0.594171883636363	0.230643585454544	0.202233636363637	0.271095368181818	0.296088157272727	0.580887169090907	0.58947729727273	0.615487389999998	0.609705901818181	0.468041860909093	0.485097236363636	0.471911356363634	0.477479298181819
SLC2A1	-0.762465556363637	-0.740816469999999	-0.683398730909094	-0.750386756363635	0.501235945454543	0.51882841636364	0.585973748181818	0.538658247272728	-0.467751560909093	-0.450330032727269	-0.392718819999999	-0.434263638181822	-0.0288479990909067	-0.0663234936363644	-0.177605813636365	-0.122644951818181
SLC22A7	8.27156964363637	8.17474006	7.97809298909091	7.73240332363636	9.69867906545455	9.95292922636364	9.37181095818182	9.61021200727273	8.44229040909091	8.56644000727273	8.53167483	8.43157539181818	9.34367168090909	9.17744361636363	8.63171556636363	8.65199406818182
SLC38A3	2.59121583363637	2.60223856	2.60804397909091	2.56406640363636	2.06643120545454	2.03498755636364	2.09551964818182	2.08655961727273	2.64193686909091	2.64715913727273	2.60592225	2.59705269181818	2.29666774090909	2.18099828636364	2.15109417636364	2.32862508818182
SOX15	10.0038411436364	9.63854967	10.2904073390909	10.2139036936364	3.98747528545454	3.94402074636364	4.13573933818182	4.23180226727273	6.27447987909091	6.16064218727273	6.24426497	6.41034584181818	4.50546681090909	4.45585012636364	4.48412912636364	4.48126454818182
STMN2	5.04665062363636	4.95416561	4.99694634909091	4.95078294363636	-2.84116231454546	-2.89249691363636	-2.88079694181818	-2.86431495272727	-0.298831170909093	-0.335280442727271	-0.33973507	-0.352653668181819	-2.23944568909091	-2.28563735363636	-2.25942845363636	-2.24461382181818
VIL1	4.86323178363637	4.76645483	4.79800240909091	4.84966810363636	15.7575045054545	14.5043910763636	14.6542530081818	16.1682008672727	5.42991773909091	5.46184406727273	5.47298867	5.39604740181818	6.68762850090909	6.73526951636363	6.56305104636364	6.45813978818182
SLC6A14	3.83893843363636	4.05149559	3.85716444909091	3.97256485363636	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	4.30255426909091	4.45482434727273	4.44352513	4.43045382181818	5.87287288090909	5.91230069636363	5.92096445636363	5.82795873818182
SLCO2B1	6.70599871363637	6.71867133	6.57029006909091	6.67919158363636	3.99060596545455	4.01427214636364	3.81650380818182	3.74533807727273	5.79369838909091	5.81154882727273	5.66207869	5.70044123181818	4.68718570090909	4.73262009636364	4.49200086636364	4.51802584818182
SCRG1	6.24057175363637	6.40184283	6.46426210909091	6.32947860363636	-1.22490862454546	-1.26048016363636	-1.23814091181818	-1.27616102272727	1.20947264909091	1.23944020727273	1.38283069	1.33689512181818	-0.668091069090906	-0.692714083636364	-0.689914483636365	-0.71195068181818
TAGLN3	4.72913630363637	4.56613863	4.68926320909091	4.70587077363636	-2.22177104454546	-2.32811310363636	-2.25508553181818	-2.19209653272727	0.0251360390909099	0.000689267272729666	0.0524296600000014	-0.0360720181818195	-1.73040624909091	-1.83790169363636	-1.77579416363637	-1.86159037181818
ST8SIA5	6.86186107363637	6.81347849	7.13269357909091	7.04881152363636	0.944111905454545	0.915597476363637	1.09455347818182	1.03784070727273	3.21826217909091	3.35314148727273	3.43650807	3.33337147181818	1.35165708090909	1.30317313636364	1.27121490636364	1.25025297818182
SLC16A8	11.0768937536364	11.71443994	12.3750650890909	12.3033017536364	6.89567652545454	6.79621563636364	6.57564495818182	6.63983706727273	9.16616369909091	9.00025781727273	8.97207405	9.03321849181818	7.29329524090909	7.30398707636364	7.43951424636364	7.42470633818182
TMEM5	1.22873281363637	1.27173446	1.22715400909091	1.25415168363636	2.33609937545454	2.28412706636364	2.30219821818182	2.33751266727273	1.53461322909091	1.57132545727273	1.49424808	1.53129708181818	1.97175917090909	1.95601276636364	1.77947869636364	1.88237313818182
TTC15	1.54865132363636	1.51136124	1.60821427909091	1.60316502363636	1.30757596545454	1.25808663636364	1.35434239818182	1.30611331727273	1.66060510909091	1.72650016727273	1.57059829	1.68779005181818	1.33957435090909	1.28445756636363	1.25688083636364	1.22765085818182
TRIM17	5.65481756363636	5.71341823	5.80303707909091	5.77361174363636	2.39490153545454	2.39696817636364	2.45524650818182	2.46141675727273	4.49985923909091	4.54167226727273	4.50164778	4.51617128181818	2.87767937090909	2.80311293636364	2.93048451636363	2.77414799818182
TRPC4	10.2205597436364	9.95729671	9.2998939890909	9.66304005363636	4.57972931545454	4.50344598636364	4.57585843818182	4.51377667727273	6.82711651909091	6.73854504727273	6.53580234	6.70476044181818	5.33846928090909	5.23474053636363	5.01543584636364	4.99434323818182
VRK3	2.97258926363637	3.02088856	2.94401701909091	3.04215203363636	3.26988652545455	3.37776588636364	3.29423513818182	3.35335669727273	3.38876429909091	3.40186970727273	3.34096995	3.37917258181818	3.39605676090909	3.42437274636363	3.39679995636364	3.37936157818182
SPTBN5	8.86763239363637	8.35416822	8.4523507590909	8.56785128363636	5.94058547545454	5.68513297636364	5.86035534818182	5.90183526727273	7.61593882909091	7.48108146727273	7.39867642	7.56229447181818	5.96762813090909	5.87307628636363	6.00235340636364	6.12553135818182
UBN1	1.64410752363636	1.68097635	1.70359811909091	1.69913418363636	2.09798310545454	2.14909871636364	2.27458566818182	2.25287706727273	1.87187310909091	1.82067391727273	2.00444376	1.99110961181818	2.03778498090909	1.95309217636364	1.91548604636364	1.86102136818182
SPOCK3	7.60856871363637	8.15054286	7.53959450909091	7.82063066363636	0.190297995454543	0.139730776363638	0.217422868181817	0.179955627272726	2.54795397909091	2.58009459727273	2.56500774	2.47912162181818	0.552176860909093	0.525862136363635	0.570064536363635	0.508240828181819
SLC30A6	2.44121048363636	2.38311246	2.45251581909091	2.42956604363636	3.28394202545454	3.28064284636364	3.33572023818182	3.36165135727273	2.66254818909091	2.65216767727273	2.72926608	2.74513797181818	3.33089449090909	3.16474565636364	3.33277219636363	3.34282507818182
TRIM36	5.83001111363637	5.93640443	5.90368263909091	5.92320540363636	3.68739564545454	3.65950408636364	3.77542073818182	3.79487399727273	5.28961043909091	5.27719609727273	5.39993528	5.44387942181818	4.17035441090909	4.20983022636364	4.11733098636364	3.97948017818182
XAB2	0.195344633636363	0.0607948700000023	0.196931619090908	0.161444133636362	0.253771195454544	0.247410446363638	0.346973668181818	0.249573417272728	0.431175959090908	0.408353297272729	0.451449820000001	0.380782791818181	0.343005800909093	0.355715306363635	0.367255906363635	0.37411576818182
SLC15A2	5.99969010363636	6.17713172	6.16677591909091	6.04756315363636	3.24859813545454	3.18562222636364	3.26694644818182	3.25494613727273	4.86839908909091	5.02932181727273	4.98793528	4.91929978181818	3.59893700090909	3.54721645636364	3.55010188636363	3.62702448818182
SEZ6L	6.46551124363636	6.26888333	6.38040322909091	6.42257959363636	0.956607915454544	0.94730467636364	0.969974948181818	0.881710247272729	3.43537238909091	3.39586039727273	3.44772148	3.36975600181818	1.64210824090909	1.54999621636363	1.66524040636364	1.58998914818182
TNFAIP1	3.61679762363637	3.64733403	3.61375205909091	3.64477822363636	3.35989180545455	3.31996934636364	3.45279437818182	3.37753024727273	3.66898232909091	3.66293253727273	3.70056853	3.72090918181818	3.48152632090909	3.43988598636363	3.59249071636363	3.47974094818182
TRIB2	-0.300998746363636	-0.338814209999999	-0.342845350909091	-0.346282616363638	1.13922081545454	1.27986639636364	1.06541879818182	1.13897543727273	0.0722761190909083	0.0486537372727298	0.0509283499999995	0.0918565018181781	0.641215050909093	0.692149756363634	0.718879716363634	0.73171784818182
UCP1	11.8537581336364	12.23147575	12.3320571390909	11.4085622136364	14.4377597454545	13.3833289463636	16.1744642681818	12.8416664172727	11.9191384690909	12.4113589072727	11.9211789	13.2529279318182	14.9432281309091	12.8511164863636	14.6638546163636	14.2288967381818
SRR	4.95041451363636	4.92251174	4.93856826909091	4.96677538363636	4.32276534545454	4.34041516636364	4.28307739818182	4.33856745727273	4.81292770909091	4.91210837727273	4.91365866	4.91563003181818	4.58986080090909	4.70503446636364	4.59034917636363	4.66305952818182
SLC13A1	16.1383479436364	16.13644164	14.1891391190909	16.1549904636364	12.7934955654545	13.3390677363636	13.2909862581818	12.2559214872727	16.3742008090909	16.3729729572727	16.41210723	14.4242203518182	12.5145490009091	12.6984083263636	12.0846316163636	14.4120934981818
TPK1	5.41236053363637	5.20502428	5.37471569909091	5.16691576363636	3.34997091545454	3.24917292636364	3.38034020818182	3.39455616727273	4.75196462909091	4.61919510727273	4.77978869	4.73188532181818	3.80222090090909	3.80890426636363	3.79026942636364	3.67788802818182
